Gene	SRR3189679	SRR3189680	SRR3189681	SRR3189682	SRR3189683	SRR3189684	SRR3189685	SRR3189686	SRR3189687	SRR3189688	SRR3189689	SRR3189690	SRR3189691	SRR3189692	SRR3189693	SRR3189694	SRR3189695	SRR3189696	SRR3189697
ENSMUSG00000000184	53.843353794571854	56.23676071889198	58.49597973243938	51.43253527346901	6.264113176369639	19.134493078224402	43.60264290157324	47.3678349463908	48.24667608784942	44.21244744506353	39.408431661122805	58.763162458016545	53.55312533514952	8.960645090712886	38.5589142216006	55.345219433375874	50.07992390772958	40.96389410952854	57.91339705589493
ENSMUSG00000000194	6.224521518050301	5.024933495825123	5.475650342800858	6.275367159347796	8.979281850657404	7.636713040164882	7.716849344789264	4.8513271627604775	5.423965692532311	3.84949215880928	8.873581724738802	11.365378009592876	5.332721143357793	4.876097527224405	7.5059327491992685	3.94568667764079	3.970208571563657	5.919439066660453	3.743988954347686
ENSMUSG00000000197	0.963079920263663	0.5767716121440811	0.7232676145304744	1.1297973053575474	1.375529744808894	1.0229120573858639	0.8330051623931716	0.606369951724407	1.132731036660798	1.3608093473086402	1.3979763824233018	0.9020299901915639	0.7109800495954435	1.0533268969460265	1.2156263071656863	1.3271820059384547	1.3687577644875941	0.055518277200405995	0.7373904513106831
ENSMUSG00000000202	0.4550225747345434	0.4799751354183556	0.7935640636234045	0.5640350375790995	0.4323036038000482	0.06415830328198455	0.5628068629455492	0.5645350450547486	0.576455394431129	0.058367917476556674	0.5693794550190698	0.4825866129113634	0.12508106103339464	0.44585221363045907	0.05026406735185754	0.06219031607641433	0.5348579632263659	0.38345930463734657	0.62610141537289
ENSMUSG00000000204	2.511526961945514	2.8153540403597765	2.6586377897142626	3.1581287833510974	5.537347110519768	4.024596497735743	2.5472511802204774	4.611946100781898	4.934036912820414	2.855547458353512	3.3258607202269563	2.1922148100861607	2.6974414239140945	3.450013461746452	2.3687890435971957	2.733508556156651	2.428822838593046	2.837145445952978	2.565725917097413
ENSMUSG00000000214	0.5604854628948783	0.5458157172852125	0.6040429637339635	0.40431103701709914	0.8202086968925806	1.0234617702268376	0.5642065784367358	0.5476209992384391	0.6129506609278293	0.6869449789332196	0.6834446599293424	0.5280197357973446	0.12508106103339464	0.6101943615381444	1.0591465190689484	0.5961102066558468	0.7207658160490518	0.92324159985946	0.08376849618676617
ENSMUSG00000000215	0.02856262247307973	0.4763410024248923	0.03741034072797474	0.348284611251849	0.4243699681831708	0.06415830328198455	0.05491574472671929	0.3522102913695658	0.04635835972417437	0.058367917476556674	0.033989725803229946	0.6204383860784485	0.12508106103339464	0.07963392007249298	0.5254966839126479	0.06219031607641433	0.4240698628077958	0.055518277200405995	0.08376849618676617
ENSMUSG00000000216	0.3160257403288289	0.036579343067061135	0.03741034072797474	0.27407875402400017	1.49260807624329	0.6208059438384393	0.4324310838874278	0.03367995078795199	0.04635835972417437	0.058367917476556674	0.033989725803229946	0.06048005710517845	0.12508106103339464	0.4949194607976939	0.41234295288458744	0.06219031607641433	0.04609207853053203	0.055518277200405995	0.08376849618676617
ENSMUSG00000000223	1.2054702290408894	0.6445008355493308	1.4661596139059945	1.3710005554734699	2.282394391069964	1.318471288323181	1.4960708444909168	1.540215440493419	1.1989947607976965	0.9092340476139206	1.5732757436297895	1.6250693060545947	0.9750023583900084	2.0208231179314646	1.1387697653527042	1.671442294943828	1.648348483919324	1.2793746953541858	1.4044971472331065
ENSMUSG00000000244	33.713278484297206	34.41744784671974	29.782376701085845	39.16264509565227	12.911464911607474	25.229112515981612	21.609567995237207	35.77981372399633	31.430727680409028	28.844003075716284	44.99935702239663	25.94761142887697	24.320738434616736	16.892600443676887	29.517529924119515	28.95286492498515	28.220223872125274	29.980105084715966	23.70791337246805
